ID,place1_description,place1_town,place1_country,travel_time_1_min,modes_1_and_or,place_1_purpose,place2_description,place2_town,place2_country,travel_time_2_min,modes_2_and_or,place_2_purpose,place3_description,place3_town,place3_country,travel_time_3_min,modes_3_and_or,place_3_purpose,place4_description,place4_town,place4_country,travel_time_4_min,modes_4_and_or,place_4_purpose,place5_description,place5_town,place5_country,travel_time_5_min,modes_5_and_or,place_5_purpose,cleaned,all_modes,home_lon_centroids_ssecteur_7,home_lat_centroids_ssecteur_7,home_NPA,home_town,ssecteur_7,ssecteur_7_area,population_ssecteur7_2021,ssecteur_3,secteur
130188,Rue Gabrielle-Perret-Gentil,Genève,Suisse,5,TP,At work/school,Genève centre,Genève,Suisse,15,MD+TP+TIM,At relatives,Genève centre,Genève,Suisse,15,TP,Public space,Quartier plainpalais,Genève,Suisse,5,TP,Collective transport,"Rue Dancet, parking Unimail",Genève,Suisse,1,TP,Individual transport,0,MD+TP+TIM,6.142186040071350,46.19084787828050,1205,Genève,2112032,101968.3677,2914.0,32,12
110460,Uni Bastions,Genève,Suisse,15,TP,At work/school,Bibliothèque de Genève,Genève,Suisse,15,TP,Public space,Tram 17,Genève,Suisse,5,TP,Collective transport,Restaurant Sunset,Genève,Suisse,5,TP,Public space,Migros et Coop,Genève,Suisse,10,TP,Shops,0,TP,6.144422967584630,46.19029522835320,1205,Genève,2112022,100985.3578,4543.0,22,12
147268,Acacias,Genève,Suisse,45,TP+TIM,At work/school,Centre de Meyrin,Genève,Suisse,10,TIM,Shops,Campagne,Genève,Suisse,5,TP,Sport,Garage,Genève,Suisse,2,TIM,Individual transport,Meyrin,Genève,Suisse,2,TIM,Public space,0,MD+TP+TIM,6.082718986524250,46.233512776429800,1217,Meyrin,3000159,356129.39175,3659.0,159,0
124577,,Vesénaz,Suisse,15,TIM,At relatives,ROUTE DES JEUNES,Genève,Suisse,15,TIM,At work/school,"ACACIAS, RIVE, CRISSIER, BEAU RIVAGE",Genève,Suisse,5,TIM,Public space,"ACACIAS, CHAMPEL",Genève,Suisse,5,TIM,Public services,"CAROUGE, STADE DE LA PRAILLE,",Genève,Suisse,5,TIM,Sport,0,TIM,6.167935099255040,46.19323008780740,1208,Genève,2122060,242334.7081,3541.0,60,22
147432,Champel,Genève,Suisse,45,TP,At work/school,centre-ville,Genève,Suisse,30,TP,Public space,gare,Genève,Suisse,20,TP,At relatives,centre-ville,Genève,Suisse,30,TP,Shops,Meyrin,Genève,Suisse,10,TP,Other home,0,TP,6.082718986524250,46.233512776429800,1217,Meyrin,3000159,356129.39175,3659.0,159,0
118859,Rue du Mont-Blanc,Genève,Suisse,10,,At work/school,Place de la Navigation,Genève,Suisse,5,,Public space,9999,Genève,Suisse,99999,,Public space,9999,Genève,Suisse,99999,,Public services,9999,Genève,Suisse,99999,,Collective transport,0,,,,1201,Genève,,,,,
140822,Acacias,Genève,Suisse,10,,At work/school,Lignon,Genève,Suisse,5,,Sport,Vernier,Genève,Suisse,10,,Individual transport,Genève,Genève,Suisse,30,,Public space,Genève,Genève,Suisse,30,,Public space,0,,6.109834344608910,46.19028849350240,1213,Petit-Lancy,2800110,238059.2267,3457.0,110,0
106351,Jargonnant,Genève,Suisse,7,TIM,Shops,Croix de rozon,Genève,Suisse,15,TIM,At relatives,Croix de Rozon,Genève,Suisse,15,TIM,Sport,Carouge,Genève,Suisse,15,TIM,At work/school,Grottes,Genève,Suisse,15,TIM,Public space,0,TIM,6.178919311615050,46.20066130207100,1224,Chêne-Bougeries,1200050,204638.82155,888.0,50,0
114031,Champel,Genève,Suisse,20,TIM,At relatives,Rues Basses,Genève,Suisse,20,TP,At work/school,Champel,Genève,Suisse,5,TP,Public space,Champel,Genève,Suisse,5,TP,Public services,Rues Basses,Genève,Suisse,16,MD+TP+TIM,Public space,0,MD+TP+TIM,6.154016686809980,46.19511338636540,1206,Genève,2111030,120191.80015,3597.0,30,11
131783,Plainpalais,Genève,Suisse,15,TP,At work/school,Eaux-Vives,Genève,Suisse,5,TP,Public space,Centre,Genève,Suisse,10,TP,Shops,Genève,Genève,Suisse,15,TIM,At relatives,Eaux-Vives,Genève,Suisse,5,TP,Sport,0,TIM,6.158427204469560,46.203152184081000,1207,Genève,2121071,33346.22225,1404.0,71,21
147275,Jonction,Genève,Suisse,25,TIM,At work/school,Pt Saconnex,Genève,Suisse,15,TIM,At relatives,"Trembley, Bord du lac",Genève,Suisse,15,TIM,Public space,Centre ville GE,Genève,Suisse,25,TIM,Public space,Balexert,Genève,Suisse,10,TIM,Public space,0,TIM,6.078232994805480,46.23677979830580,1217,Meyrin,3000140,285540.15865,5273.0,140,0
129106,20 rue du Marché,Genève,Suisse,15,MD+TP,At work/school,Champel	Vieille Ville,Genève,Suisse,15,TIM,At relatives,Champel	Florissant,Genève,Suisse,15,TIM,At relatives,Vieille Ville	Champel,Genève,Suisse,10,MD+TP,At work/school,Centre Ville,Genève,Suisse,15,TIM,Public space,0,MD+TP+TIM,6.154062314657440,46.189669168758500,1206,Genève,2111111,76818.16335,2152.0,111,11
106022,,Carouge,Suisse,40,TP,At work/school,Genève,Genève,Suisse,5,TP,Collective transport,"Vernier, centre ville, Carouge",Genève,Suisse,10,TP,Shops,"Vernier, bord de l'Arve, jardin  botanique, campagne",Genève,Suisse,0,TP,Public space,Campagne,Genève,Suisse,40,TP,Other,0,TP,6.0947540500722800,46.20438336500330,1219,Le Lignon,4300120,460809.78515,5728.0,120,0
109432,Centre commercial de Petit Lancy,Genève,Suisse,15,TIM,Shops,Parc des Evaux.,Genève,Suisse,5,TP,Public space,Vernier,Genève,Suisse,20,TIM,At work/school,"Vieille ville, Balexert, fnac.",Genève,Suisse,15,TIM,Public space,"Genève, Macédoine, Italie, France.",Genève,Suisse,120,TP+TIM,At relatives,0,MD+TP+TIM,6.088009744458400,46.186780842650700,1232,Confignon,1800031,367386.0774,1416.0,31,0
148893, ,,, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,,,1213,Onex,,,,,
144916,,Meyrin,Suisse,0,TP,Other home,Meyrin,Genève,Suisse,5,TIM,Shops,Carouge,Genève,Suisse,20,TIM,Public space,Chatelaine,Genève,Suisse,10,TP,At relatives,Meyrin,Genève,Suisse,0,,Public space,0,,6.0710515824241800,46.23294260882350,1217,Meyrin,3000130,450020.23135,4052.0,130,0
110340, ,,, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.168048763936630,46.291185219988900,1290,Versoix,4400062,266258.9653,421.0,62,0
102750,,Carouge,Suisse,25,TIM,At work/school,"Parc floraire chêne-bourg,	Graveson ect..THonex",Genève,Suisse,5,MD,Public space,Graveson THonex,Genève,Suisse,5,MD+TP+TIM,Shops,"Chêne-bourg, Thonex",Genève,Suisse,10,TP,Public space,THonex,Genève,Suisse,5,TP,Public services,0,MD+TP+TIM,6.202616233223840,46.19494382629390,1226,Thônex,4000050,138868.70225,2781.0,50,0
104752,,Renens,Suisse,60,TP,At work/school,Genève,Genève,Suisse,5,TP,Collective transport,Genève,Genève,Suisse,10,TIM,Shops,Genève,Genève,Suisse,10,MD+TP+TIM,At relatives,Lausanne,Genève,Suisse,75,MD+TP+TIM,Public space,0,MD+TP+TIM,6.107441980236730,46.20891684650110,1219,Châtelaine,4300092,203246.2303,2721.0,92,0
148021,,Meyrin,Suisse,5,TP,At relatives,Jardin alpin à meyrin,Genève,Suisse,5,TP,Public space,Centre commercial de meyrin,Genève,Suisse,5,MD+TP+TIM,Public space,Balexert,Genève,Suisse,10,MD+TP+TIM,Shops,Route de chancy,Genève,Suisse,20,TIM,At work/school,0,MD+TP+TIM,6.077642152570640,46.229937273710200,1217,Meyrin,3000160,371858.82325,6166.0,160,0
137765,,,Kosovo,180,TP,Other home,Carouge,Genève,Suisse,15,TIM,At relatives,Charmilles,Genève,Suisse,10,TIM,Public space,Servette,Genève,Suisse,10,TP,Public space,Charmilles,Genève,Suisse,10,TP,Sport,0,MD+TP+TIM,6.123757962556180,46.211967448149200,1203,Genève,2135100,68330.05765,2153.0,100,35
109082,,Genève,Suisse,10,TIM,At work/school,av de chatelaine 72,Genève,Suisse,20,TP,At relatives,vernier village,Genève,Suisse,15,TP,Public space,arc center vernier,Genève,Suisse,15,TP,Shops,stade de vernier,Genève,Suisse,10,TP,Sport,0,TIM,6.089334750417630,46.21729073515360,1214,Vernier,4300190,338094.71515,3339.0,190,0
107283,Ecole De-Budé pétit saconnex,Genève,Suisse,20,MD+TIM,At work/school,1820 Montreux grand'Rue,Genève,Suisse,80,MD,Public space,Thônex,Genève,Suisse,5,MD,Sport,Rue de geneve 67,Genève,Suisse,1,TP+TIM,At relatives,Kosovo,Genève,Suisse,1200,TP+TIM,Other home,0,MD+TP+TIM,6.19651389844706,46.19555085526400,1225,Chêne-Bourg,1300030,189150.4477,2805.0,30,0
126358,HUG,Genève,Suisse,30,TP,At work/school,Poterie,Genève,Suisse,4,TP,Collective transport,Genève,Genève,Suisse,30,TP+TIM,At relatives,"Balexert, Centre commercial Meyrin, en ville",Genève,Suisse,30,TP+TIM,Shops,"Bord du lac, parc Beaulieu / Trembley / Cropette, Jardin Botanique",Genève,Suisse,10,TP,Public space,0,MD+TP+TIM,6.133114288640450,46.21364135770170,1202,Genève,2133010,144225.17395,5052.0,10,33
107810,Lignon,Le Lignon,Suisse,10,TP,At relatives,Plan les ouates,Genève,Suisse,15,TIM,At work/school,Châtelaine,Genève,Suisse,10,TP,Public space,Centre ville,Genève,Suisse,30,TIM,Public space,Ville,Genève,Suisse,30,TP,Public space,0,MD+TP+TIM,6.0947540500722800,46.20438336500330,1219,Le Lignon,4300120,460809.78515,5728.0,120,0
105392,,Genève,Suisse,99999,TIM,At work/school,Vharmille,Genève,Suisse,10,TIM,Public space,Meyrin,Genève,Suisse,15,TIM,At relatives,Châtelaine,Genève,Suisse,5,TIM,At relatives,Charmille,Genève,Suisse,10,TIM,Shops,0,TIM,6.107441980236730,46.20891684650110,1219,Châtelaine,4300092,203246.2303,2721.0,92,0
144887,,Meyrin,Suisse,5,TP,Individual transport,Meyrin,Genève,Suisse,10,TIM,At work/school,Meyrin,Genève,Suisse,5,TP,Shops,Genève,Genève,Suisse,20,TIM,At relatives,Genève,Genève,Suisse,30,TIM,Other home,0,TIM,6.0710515824241800,46.23294260882350,1217,Meyrin,3000130,450020.23135,4052.0,130,0
148060,Grand Sacconnex,Genève,Suisse,12,TIM,At work/school,"Balexert, France voisine",Genève,Suisse,5,TIM,Shops,Geneve,Genève,Suisse,15,TIM,At relatives,Meyrin,Genève,Suisse,5,TIM,Sport,Meyrin,Genève,Suisse,5,TIM,Public services,0,TIM,6.082718986524250,46.233512776429800,1217,Meyrin,3000159,356129.39175,3659.0,159,0
102004,Rue de Graman,Puplinge,Suisse,5,MD+TP+TIM,Other home,Place Rose,Genève,Suisse,5,TIM,At relatives,Migros,Genève,Suisse,10,TP,Shops,La Poste,Genève,Suisse,5,TP,Public services,Auberge cheval Blanc,Genève,Suisse,5,TP,Public space,0,MD+TP+TIM,6.232278831204090,46.209183148626700,1241,Puplinge,3600030,705310.10175,2459.0,30,0
132536,Confederation Centre,Genève,Suisse,22,TP,At work/school,Externat de Glacis,Genève,Suisse,10,MD,At work/school,Parc de la Granges,Genève,Suisse,5,TP,Public space,Eaux Vives,Genève,Suisse,10,TP,Public space,Coop 2000,Genève,Suisse,5,MD,Shops,0,MD,6.17381965260634,46.20109398440060,1208,Genève,2121042,54109.42105,1075.0,42,21
103996,Centre-ville,Genève,Suisse,25,MD,At work/school,"Commune de Troinex, Carouge",Genève,Suisse,5,MD,Public space,"Commune de Plan-les-Ouates, quartier Petit-Saconnex en ville de Genève, Commune de Chavannes-des-Bois",Genève,Suisse,15,MD+TP+TIM,At relatives,Cemtre-ville Genève,Genève,Suisse,25,MD,Public space,Communes de Bernex et Troinex,Genève,Suisse,20,MD+TP+TIM,At relatives,0,MD+TP+TIM,6.143644681028740,46.16222359716580,1256,Troinex,4100011,676436.5429,1819.0,11,0
142295,Rue du Marché,Genève,Suisse,20,TP,At work/school,Parc des Evaux,Genève,Suisse,25,TP,Public space,Plainpalais,Genève,Suisse,25,TIM,Public space,Balexert,Genève,Suisse,20,TP,Shops,Rue du Prince,Genève,Suisse,25,MD+TP,Sport,0,MD+TP+TIM,6.114669787344360,46.19169075445700,1213,Petit-Lancy,2800120,231696.70285,1421.0,120,0
101542,Petit Lancy,Genève,Suisse,15,MD,At work/school,"Carouge, Genève",Genève,Suisse,5,MD,Public space,Carouge,Genève,Suisse,10,MD+TIM,Shops,"Carouge, Genève",Genève,Suisse,20,MD+TIM,At relatives,Canton Genève,Genève,Suisse,20,MD+TP+TIM,Public space,0,MD+TP+TIM,6.133236867933650,46.188267346354000,1227,Carouge GE,800020,195310.4786,3043.0,20,0
127935,Place du Molard,Genève,Suisse,10,MD+TIM,At work/school,"Parc Donzel, parc des Eaux-Vives",Genève,Suisse,10,TP,Public space,Tennis club de Champel,Genève,Suisse,10,TIM,Sport,"Florence, Cornavin",Genève,Suisse,15,TP,Collective transport,Rue de la Chevillarde,Genève,Suisse,1,TP,Individual transport,0,MD+TIM,6.169431061696370,46.19679999280270,1208,Genève,2122050,140443.39415,1172.0,50,22
116870,Région Côte Vaudoise,,Suisse,30,TIM,At work/school,région côte Vaudoise,Genève,Suisse,10,TP,Public space,Quartier de St-Jean,Genève,Suisse,15,TP,At work/school,Région Côte Vaudoise,Genève,Suisse,10,TIM,Individual transport,Région Côte Vaudoise,Genève,Suisse,50,TP,Other,0,MD+TP+TIM,6.155706276708640,46.26097549394180,1294,Genthod,2200040,562388.9577,577.0,40,0
124342,rue Marignac,Genève,Suisse,5,TP,At work/school,parc Bertrand,Genève,Suisse,5,TP,Public space,aux Eaux-vives ou en Vieille ville,Genève,Suisse,15,TP,Public space,Bout du Monde,Genève,Suisse,15,MD+TIM,Sport,pour aller en montagne,Genève,Suisse,0,TP,Individual transport,0,MD+TIM,6.155788122589560,46.197401017247300,1206,Genève,2122010,55964.0397,912.0,10,22
118194,Champel,Genève,Suisse,2,MD,Sport,Champel,Genève,Suisse,2,MD,Public space,Centre ville,Genève,Suisse,10,MD,Shops,Morges,Genève,Suisse,45,TIM,At relatives,Centre ville,Genève,Suisse,15,MD,Public space,0,MD+TIM,6.154016686809980,46.19511338636540,1206,Genève,2111030,120191.80015,3597.0,30,11
132751,boulevard de la Cluse,Genève,Suisse,30,TP,At work/school,Sur France,Genève,Suisse,20,TIM,At relatives,Satigny,Genève,Suisse,15,TIM,At relatives,centre ville,Genève,Suisse,30,TIM,Public space,centre ville,Genève,Suisse,30,TP,Shops,0,TP+TIM,6.113268999708830,46.20706878989770,1203,Genève,2136012,134674.58745,1782.0,12,36
143060,EPFL,Lausanne,Suisse,50,TIM,At work/school,Ma voiture :),Genève,Suisse,0,TIM,Individual transport,Piscine Tivoli,Genève,Suisse,10,TIM,Sport,"Rue Sonnex, 1218",Genève,Suisse,5,TIM,Shops,"Rue Sonnex, 1218",Genève,Suisse,5,MD,Public services,0,MD+TIM,6.12131674609686,46.22776852697260,1218,Le Grand-Saconnex,2300042,179640.3107,3714.0,42,0
121328,,,Grèce,10000,TIM,Other home,Suisse,Genève,Suisse,10000,TIM,At relatives,Roumanie,Genève,Suisse,10000,TIM,At relatives,Suisse,Genève,Suisse,40,TIM,At relatives,Suisse,Genève,Suisse,30,TIM,At work/school,0,TIM,6.155630581009780,46.19152776789450,1206,Genève,2111051,86391.07485,2052.0,51,11
149578,,Etrembières,France,25,TIM,At relatives,"Migros, Petit-Lancy",Genève,Suisse,5,TIM,Shops,"rue du Cornavin, Genève",Genève,Suisse,20,TP,At work/school,9999,Genève,Suisse,15,TIM,At relatives,"Grande communes, Onex",Genève,Suisse,5,TIM,Public space,0,TP+TIM,6.10096124253055,46.19084999556990,1213,Onex,3100030,580556.02305,7478.0,30,0
105562,Rue du Rhône,Genève,Suisse,10,TIM,At work/school,Route de Florissant à Genève,Genève,Suisse,5,TP,At relatives,Geneve,Genève,Suisse,10,TP,Public services,Centre ville de Genève,Genève,Suisse,10,TIM,Shops,Geneve,Genève,Suisse,15,TIM,Public space,0,MD+TP+TIM,6.167935099255040,46.19323008780740,1231,Conches,2122060,242334.7081,3541.0,60,22
118914,,Morges,Suisse,60,TP,At work/school,genève,Genève,Suisse,15,TP,At relatives,servette,Genève,Suisse,10,TP,Shops,servette,Genève,Suisse,20,TP,Public space,cointrin,Genève,Suisse,10,TP,At relatives,0,TP,6.12608569365198,46.21349797853200,1203,Genève,2135040,115323.29735,3582.0,40,35
127536,Gare Cornavin,Genève,Suisse,20,TP,At work/school,"Manor, Rue du Rhône, Balexert",Genève,Suisse,10,TP,Shops,"Charmilles Poste Office, Hospital of Geneva",Genève,Suisse,10,TP,Public services,N/A,Genève,Suisse,5,TP,Public space,"Starbucks, McDonalds",Genève,Suisse,20,TIM,Public space,0,TIM,6.131175331568660,46.211737122735400,1203,Genève,2135051,104375.7588,3769.0,51,35
148055,,Prevessin-Moens,France,15,TIM,At work/school,Jardin Alpin à Meyrin,Genève,Suisse,15,TP,Public space,Centre Commercial de ForumMeyrin,Genève,Suisse,5,TP,Shops,Parking près de mon batiment,Genève,Suisse,1,TP,Individual transport,Arret de tram près de mon batiment,Genève,Suisse,2,TP,Collective transport,0,TIM,6.077642152570640,46.229937273710200,1217,Meyrin,3000160,371858.82325,6166.0,160,0
115278,Châtel,Genève,Suisse,60,TIM,Other home,Sécheron,Genève,Suisse,30,MD,At work/school,Genève,Genève,Suisse,15,MD+TP+TIM,Public space,Maison,Genève,Suisse,0,MD,Individual transport,?,Genève,Suisse,0,TIM,Other,0,MD+TP+TIM,6.217860166225860,46.26579597881810,1246,Corsier GE,1900010,847823.34655,950.0,10,0
122301,Petit Lancy,Genève,Suisse,30,MD+TP,At work/school,Center Commercial Eaux-Vives	Florissant	Carouge,Genève,Suisse,12,TP,Shops,Parc Bertrand	Parc des Eaux-Vives	Parc la Grange 	Lac Leman - Eaux-Vives,Genève,Suisse,8,TP,Public space,Eaux-Vives,Genève,Suisse,15,TP,Public space,Malagnou	Petit-Lancy	Carouge,Genève,Suisse,3,,Collective transport,0,,6.160717824990810,46.198712573956300,1208,Genève,2122020,131510.7658,2359.0,20,22
131979,Genève-Cité,Genève,Suisse,18,TP,At work/school,ma voiture,Genève,Suisse,1,TP,Individual transport, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99, ,Genève,Suisse, ,TP,99,0,TP,6.168174805241810,46.207515153091100,1208,Genève,2121020,382796.2541,36.0,20,21
111901,quartier des Banques,Genève,Suisse,50,TIM,At work/school,Veyrier,Genève,Suisse,5,MD,Public space,"centre ville, France voisine",Genève,Suisse,30,TIM,Shops,voiture,Genève,Suisse,0,TIM,Individual transport,"Viktoria Hall, Grand Theatre de Geneve",Genève,Suisse,30,TIM,Public space,0,MD+TIM,6.1797868137175000,46.17410074614140,1255,Veyrier,4500030,1116082.72915,884.0,30,0
139973,centre ville,Genève,Suisse,30,TP,At work/school,"genève plage, paquis, rive droite",Genève,Suisse,15,TP,Public space,"Genève, Canton Vaud",Genève,Suisse,15,MD+TP,Public space,"Genève, Lausanne",Genève,Suisse,15,TP+TIM,Public space,"Genève, Lausanne",Genève,Suisse,5,TP,Collective transport,0,MD+TP+TIM,6.112868060036300,46.186040502352100,1213,Petit-Lancy,2800102,197886.51405,2187.0,102,0
110537,ONU,Genève,Suisse,15,MD+TIM,At work/school,"Genève, Jardain Botanique	Versoix, Forêt Municipale",Genève,Suisse,15,MD,Public space,Trajet entre Versoix et Genève.,Genève,Suisse,0,TP,Individual transport,Versoix,Genève,Suisse,5,MD+TIM,Public services,"Nyon, Genève",Genève,Suisse,20,TIM,At relatives,0,MD+TP+TIM,6.162614702966150,46.28492223272830,1290,Versoix,4400120,274304.59185,3277.0,120,0
113003,Meyrin,Genève,Suisse,20,TIM,At work/school,"Rue Colombier, Geneve",Genève,Suisse,10,TP,At relatives,"Balexert, Geneve",Genève,Suisse,15,TIM,Shops,Geneve,Genève,Suisse,20,TIM,Individual transport,"Verbier, Valais",Genève,Suisse,120,TIM,Sport,0,TIM,6.133782716512050,46.207252724239200,1203,Genève,2103010,150862.05375,4638.0,10,3
131477,rue de la Servette,Genève,Suisse,5,TP,Shops,Voie-Creuse,Genève,Suisse,20,TP,At work/school,"Parcs Baulieu, Trembley, Jardin botanique, les quais du lac Léman, Jardin Anglais",Genève,Suisse,30,TP,Public space,"rue de la Servette, gare Cornavin, rue Vermont",Genève,Suisse,10,TP,Public services,"musée Ariana, BFM, cinéma de Balexert",Genève,Suisse,20,TP,Public space,0,TP,6.133114288640450,46.21364135770170,1202,Genève,2133010,144225.17395,5052.0,10,33
117054,,Genève,Suisse,0,,At relatives,Geneve,Genève,Suisse,20,TIM,At relatives,Geneve,Genève,Suisse,30,TIM,Public space,Geneve,Genève,Suisse,30,TIM,At relatives,////,Genève,Suisse,0,,Other home,0,,6.12608569365198,46.21349797853200,1202,Genève,2135040,115323.29735,3582.0,40,35
104587,Au Avenchets,Les Avanchets,Suisse,10,MD+TIM,At relatives,Au Avenchets,Genève,Suisse,0,TIM,At relatives,A Genève.,Genève,Suisse,5,TIM,At work/school,France,Genève,Suisse,30,TIM,Other home,Sans,Genève,Suisse,0,,At relatives,0,,6.108870443291760,46.22070609323970,1220,Les Avanchets,4300031,220713.32955,5794.0,31,0
121391,,Genève,Suisse,40,TP,At work/school,ville de Genève,Genève,Suisse,10,TP,Shops,ville de Genève,Genève,Suisse,15,TP,Public services,ville de Genève,Genève,Suisse,5,TP,Collective transport,ville de Genève,Genève,Suisse,5,TP,Public space,0,TP,6.139264652077340,46.21812027945240,1202,Genève,2133040,117006.47175,1354.0,40,33
118568,Rue des Paquis,Genève,Suisse,3,TP,At work/school,Parc de la Perle du Lac	Mon Repos Parc	Parc de l'Ariana	Domaine de Penthes	Parc des Eaux-Vives,Genève,Suisse,5,TP,Public space,Centre commercial Les Cygnes	Rue de Lausanne,Genève,Suisse,8,TP,Shops,"Rue Butini (we live together, same address)",Genève,Suisse,0,,At relatives,Paquis,Genève,Suisse,5,TP,Public services,0,,6.148819509612200,46.21601179254370,1202,Genève,2131030,109600.4135,2634.0,30,31
110917,Ecole primaire de Pré-Picot,Versoix,Suisse,15,TP,At work/school,Versoix,Genève,Suisse,20,MD+TP,Other home,Parc Lagrange	Rues basses 	Plage des Eaux Vives,Genève,Suisse,10,TP,Public space,Musée d’ethnographie,Genève,Suisse,15,TP,Public space,Centre ville,Genève,Suisse,10,TP,Public space,0,MD+TP,6.1618486267352900,46.279136180188600,1290,Versoix,4400102,307585.16625,582.0,102,0
107386,,Genève,Suisse,20,MD,At work/school,genève,Genève,Suisse,20,MD+TIM,At relatives,genève,Genève,Suisse,20,TIM,Shops,genève,Genève,Suisse,20,MD,Sport,genève,Genève,Suisse,20,TIM,At relatives,0,MD+TIM,6.195599285281600,46.19222052511400,1225,Chêne-Bourg,1300020,181795.56005,2225.0,20,0
